noise_percent,true_selected,true_residual,closest_competing_residual,margin_ratio,e_xi_max
0.0,True,0.0015331248747090078,0.3346536456198566,218.28205330200174,0.0017996553794462813
10.0,True,0.044987523215716196,0.3407844981912981,7.575089132096219,0.007077525441374633
25.0,True,0.11205844473233954,0.3591503073273549,3.2050266999976116,0.0193923310884289
