dataset,truth,noise_percent,seed,method,noise_realization_sha256,status,error,selected_equation,selected_alpha,selected_terms,selected_coefficients,val_rel_mse,full_data_rel_l2,runtime_seconds,selected_c_active,support_size_match,support_power_recovered,rhs_operator_structure_recovered,full_operator_structure_recovered,alpha_abs_error_conditioned,mean_beta_abs_error_conditioned,max_beta_abs_error_conditioned,mean_coef_abs_error_conditioned,max_coef_abs_error_conditioned,max_coef_rel_error_conditioned,coef_l2_rel_error_conditioned,matching_json
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,5.0,1,yu2025_full,4bb7efd663c2cf70ca48ba2558f2534bcb294df635433bece43172dea8acdc6b,ok,,D_t^0.790527 u = - 1.08282 u_x + 0.471825 D_x^1.54841 u,0.7905269058717498,"[[0, 1.0], [0, 1.548413745427356]]","[-1.0828175646199065, 0.47182498812891743]",0.0016937992367841654,nan,326.52805333299966,2,True,True,False,False,0.009473094128250259,0.07579312728632193,0.15158625457264385,0.055496288245494546,0.08281756461990653,0.08281756461990653,0.07824362109978243,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -1.0828175646199065, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.08281756461990653, ""coef_rel_error"": 0.08281756461990653}, {""expected"": [0, 1.7], ""selected"": [0, 1.548413745427356], ""selected_coefficient"": 0.47182498812891743, ""beta_abs_error"": 0.15158625457264385, ""matched"": true, ""operator_hit"": false, ""expected_coefficient"": 0.5, ""coef_abs_error"": 0.028175011871082567, ""coef_rel_error"": 0.056350023742165134}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,5.0,1,yu2025_optimizer_only,4bb7efd663c2cf70ca48ba2558f2534bcb294df635433bece43172dea8acdc6b,ok,,D_t^0.996136 u = - 0.262449 u_x,0.996135724944619,"[[0, 1.0]]",[-0.2624490553622845],0.9681773635972012,nan,9.22915062500033,1,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -0.2624490553622845, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.7375509446377155, ""coef_rel_error"": 0.7375509446377155}, {""expected"": [0, 1.7], ""matched"": false}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,0.0,2,yu2025_full,d8b4c10641de7fd5d2658695c7a80a1c932b3097a085b30f44a451ef9e4e7adb,ok,,D_t^0.788862 u = - 1.10237 u_x + 0.456038 D_x^1.52096 u,0.7888623647937737,"[[0, 1.0], [0, 1.5209602138621183]]","[-1.1023666125954459, 0.4560375470516091]",0.0018701049110940698,nan,346.16474004200063,2,True,True,False,False,0.011137635206226348,0.08951989306894081,0.17903978613788163,0.0731645327719184,0.10236661259544588,0.10236661259544588,0.09964585548232445,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -1.1023666125954459, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.10236661259544588, ""coef_rel_error"": 0.10236661259544588}, {""expected"": [0, 1.7], ""selected"": [0, 1.5209602138621183], ""selected_coefficient"": 0.4560375470516091, ""beta_abs_error"": 0.17903978613788163, ""matched"": true, ""operator_hit"": false, ""expected_coefficient"": 0.5, ""coef_abs_error"": 0.04396245294839091, ""coef_rel_error"": 0.08792490589678181}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,0.0,2,yu2025_optimizer_only,d8b4c10641de7fd5d2658695c7a80a1c932b3097a085b30f44a451ef9e4e7adb,ok,,D_t^0.783433 u = - 1.12992 u_x + 0.449448 D_x^1.49398 u,0.78343271601471,"[[0, 1.0], [0, 1.4939842862877184]]","[-1.1299226337129933, 0.4494475751124188]",0.0021428808019872,nan,27.89643737499955,2,True,True,False,False,0.01656728398529006,0.10300785685614078,0.20601571371228156,0.09023752930028725,0.12992263371299329,0.12992263371299329,0.1246930259892182,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -1.1299226337129933, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.12992263371299329, ""coef_rel_error"": 0.12992263371299329}, {""expected"": [0, 1.7], ""selected"": [0, 1.4939842862877184], ""selected_coefficient"": 0.4494475751124188, ""beta_abs_error"": 0.20601571371228156, ""matched"": true, ""operator_hit"": false, ""expected_coefficient"": 0.5, ""coef_abs_error"": 0.050552424887581215, ""coef_rel_error"": 0.10110484977516243}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,1.0,2,yu2025_full,165ee292424a8cc12e1526ab31e08f729c63f1075849b0e5a669cd2851c5d6c5,ok,,D_t^0.789122 u = - 1.0934 u_x + 0.455581 D_x^1.53863 u,0.7891217477630985,"[[0, 1.0], [0, 1.5386261663445826]]","[-1.0933993238419397, 0.45558064510618085]",0.0016517728199865538,nan,339.4473411249992,2,True,True,False,False,0.010878252236901531,0.08068691682770868,0.16137383365541735,0.06890933936787944,0.09339932384193972,0.09339932384193972,0.09250519026871688,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -1.0933993238419397, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.09339932384193972, ""coef_rel_error"": 0.09339932384193972}, {""expected"": [0, 1.7], ""selected"": [0, 1.5386261663445826], ""selected_coefficient"": 0.45558064510618085, ""beta_abs_error"": 0.16137383365541735, ""matched"": true, ""operator_hit"": false, ""expected_coefficient"": 0.5, ""coef_abs_error"": 0.04441935489381915, ""coef_rel_error"": 0.0888387097876383}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,1.0,2,yu2025_optimizer_only,165ee292424a8cc12e1526ab31e08f729c63f1075849b0e5a669cd2851c5d6c5,ok,,D_t^0.81064 u = - 0.856261 u_x,0.8106402346939715,"[[0, 1.0]]",[-0.8562605602800109],0.3118175657707717,nan,10.838655834000747,1,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -0.8562605602800109, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.14373943971998915, ""coef_rel_error"": 0.14373943971998915}, {""expected"": [0, 1.7], ""matched"": false}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,5.0,2,yu2025_full,fe442093c666740565bca75206c899982d085cc354d4679992ffa3a217a9676d,ok,,D_t^0.796693 u = - 1.01127 u_x + 0.495023 D_x^1.68785 u,0.7966933588150906,"[[0, 1.0], [0, 1.6878543510112358]]","[-1.0112693979995848, 0.49502304595444974]",0.0006090946061057715,nan,232.6027817080003,2,True,True,True,True,0.00330664118490942,0.0060728244943820675,0.012145648988764135,0.008123176022567541,0.011269397999584818,0.011269397999584818,0.011018871188812862,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -1.0112693979995848, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.011269397999584818, ""coef_rel_error"": 0.011269397999584818}, {""expected"": [0, 1.7], ""selected"": [0, 1.6878543510112358], ""selected_coefficient"": 0.49502304595444974, ""beta_abs_error"": 0.012145648988764135, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": 0.5, ""coef_abs_error"": 0.004976954045550264, ""coef_rel_error"": 0.009953908091100527}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,5.0,2,yu2025_optimizer_only,fe442093c666740565bca75206c899982d085cc354d4679992ffa3a217a9676d,ok,,D_t^0.999 u = - 0.206441 u_x,0.9989999999771575,"[[0, 1.0]]",[-0.20644103080239143],0.988080673381012,nan,13.984219208000468,1,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -0.20644103080239143, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.7935589691976086, ""coef_rel_error"": 0.7935589691976086}, {""expected"": [0, 1.7], ""matched"": false}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,0.0,3,yu2025_full,d8b4c10641de7fd5d2658695c7a80a1c932b3097a085b30f44a451ef9e4e7adb,ok,,D_t^0.785381 u = - 1.10836 u_x + 0.45372 D_x^1.52625 u,0.7853809328231602,"[[0, 1.0], [0, 1.526252479422847]]","[-1.108360333277941, 0.4537203172096349]",0.0016964590050796062,nan,349.27285699999993,2,True,True,False,False,0.014619067176839806,0.08687376028857652,0.17374752057715304,0.07732000803415306,0.10836033327794103,0.10836033327794103,0.10538983202295378,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -1.108360333277941, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.10836033327794103, ""coef_rel_error"": 0.10836033327794103}, {""expected"": [0, 1.7], ""selected"": [0, 1.526252479422847], ""selected_coefficient"": 0.4537203172096349, ""beta_abs_error"": 0.17374752057715304, ""matched"": true, ""operator_hit"": false, ""expected_coefficient"": 0.5, ""coef_abs_error"": 0.046279682790365095, ""coef_rel_error"": 0.09255936558073019}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,0.0,3,yu2025_optimizer_only,d8b4c10641de7fd5d2658695c7a80a1c932b3097a085b30f44a451ef9e4e7adb,ok,,D_t^0.783546 u = - 1.13046 u_x + 0.449 D_x^1.49153 u,0.7835458926793628,"[[0, 1.0], [0, 1.4915257748218214]]","[-1.1304641022975825, 0.44900016958101185]",0.0020117500685032973,nan,29.231846542000312,2,True,True,False,False,0.016454107320637235,0.1042371125890893,0.2084742251781786,0.09073196635828534,0.13046410229758254,0.13046410229758254,0.12528963146590952,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -1.1304641022975825, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.13046410229758254, ""coef_rel_error"": 0.13046410229758254}, {""expected"": [0, 1.7], ""selected"": [0, 1.4915257748218214], ""selected_coefficient"": 0.44900016958101185, ""beta_abs_error"": 0.2084742251781786, ""matched"": true, ""operator_hit"": false, ""expected_coefficient"": 0.5, ""coef_abs_error"": 0.050999830418988146, ""coef_rel_error"": 0.10199966083797629}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,1.0,3,yu2025_full,8d5519404f8e1117916e146b3c5131f9a1d0cc86e8db62e6bd650d882c617658,ok,,D_t^0.787018 u = - 1.09957 u_x + 0.45812 D_x^1.53566 u,0.7870175744857513,"[[0, 1.0], [0, 1.535661166800317]]","[-1.099566103141587, 0.45812031037628903]",0.0015623209432589292,nan,336.6016598750002,2,True,True,False,False,0.012982425514248774,0.08216941659984145,0.1643388331996829,0.07072289638264903,0.09956610314158709,0.09956610314158709,0.0966118721391085,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -1.099566103141587, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.09956610314158709, ""coef_rel_error"": 0.09956610314158709}, {""expected"": [0, 1.7], ""selected"": [0, 1.535661166800317], ""selected_coefficient"": 0.45812031037628903, ""beta_abs_error"": 0.1643388331996829, ""matched"": true, ""operator_hit"": false, ""expected_coefficient"": 0.5, ""coef_abs_error"": 0.04187968962371097, ""coef_rel_error"": 0.08375937924742194}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,1.0,3,yu2025_optimizer_only,8d5519404f8e1117916e146b3c5131f9a1d0cc86e8db62e6bd650d882c617658,ok,,D_t^0.991503 u = - 0.475461 u_x,0.9915029403159455,"[[0, 1.0]]",[-0.4754614201774189],0.5456571405266808,nan,10.29516995799986,1,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -0.4754614201774189, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.5245385798225811, ""coef_rel_error"": 0.5245385798225811}, {""expected"": [0, 1.7], ""matched"": false}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,5.0,3,yu2025_full,10f33137d845bd44b37aeb548f9d2df2f9840ab5fcf4a73840dac17bff58b3fb,ok,,D_t^0.799334 u = - 1.0272 u_x + 0.499404 D_x^1.63351 u,0.7993337200983094,"[[0, 1.0], [0, 1.633509088516121]]","[-1.027204494938538, 0.49940365138309256]",0.0011439121521286605,nan,194.26490295799977,2,True,True,True,True,0.0006662799016906584,0.03324545574193949,0.06649091148387898,0.013900421777722688,0.027204494938537938,0.027204494938537938,0.024338285503030986,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -1.027204494938538, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.027204494938537938, ""coef_rel_error"": 0.027204494938537938}, {""expected"": [0, 1.7], ""selected"": [0, 1.633509088516121], ""selected_coefficient"": 0.49940365138309256, ""beta_abs_error"": 0.06649091148387898, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": 0.5, ""coef_abs_error"": 0.0005963486169074383, ""coef_rel_error"": 0.0011926972338148767}]"
paper_FADE_tsfade_fft,D_t^0.8 u = -1.0 D_x^1 u + 0.5 D_x^1.7 u,5.0,3,yu2025_optimizer_only,10f33137d845bd44b37aeb548f9d2df2f9840ab5fcf4a73840dac17bff58b3fb,ok,,D_t^0.993989 u = - 0.221412 u_x,0.9939886969206603,"[[0, 1.0]]",[-0.2214117713230926],0.9793002778525595,nan,9.018997916999979,1,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,"[{""expected"": [0, 1.0], ""selected"": [0, 1.0], ""selected_coefficient"": -0.2214117713230926, ""beta_abs_error"": 0.0, ""matched"": true, ""operator_hit"": true, ""expected_coefficient"": -1.0, ""coef_abs_error"": 0.7785882286769075, ""coef_rel_error"": 0.7785882286769075}, {""expected"": [0, 1.7], ""matched"": false}]"
